time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,
1003.3,35143,35142,35145,35144,35142,35095,35142,35145,35143,35147,35144,35145,35144,35145,35144,35145
1003.4,35142,35142,35145,35144,35142,35096,35143,35146,35144,35147,35145,35144,35144,35146,35144,35146
1003.5,35142,35142,35144,35143,35142,35096,35143,35145,35143,35147,35144,35145,35144,35145,35145,35146
1003.6,35142,35142,35145,35143,35142,35096,35142,35145,35144,35148,35145,35146,35145,35147,35145,35146
1003.7,35142,35142,35145,35145,35143,35096,35143,35145,35144,35147,35144,35145,35145,35146,35144,35146
1003.8,35142,35142,35145,35144,35142,35095,35143,35145,35144,35147,35145,35146,35145,35145,35145,35145
1003.9,35143,35141,35145,35145,35142,35095,35143,35145,35144,35147,35146,35145,35145,35147,35145,35145
1004,35142,35142,35145,35145,35142,35096,35143,35146,35144,35147,35145,35145,35144,35146,35145,35146
1004.1,35142,35142,35145,35145,35142,35095,35143,35146,35144,35147,35145,35145,35145,35147,35145,35145
1004.2,35142,35142,35145,35145,35143,35096,35143,35145,35144,35147,35145,35145,35145,35146,35144,35146
1004.3,35142,35142,35144,35145,35143,35096,35144,35147,35145,35147,35146,35146,35146,35147,35145,35146
1004.4,35142,35142,35145,35145,35143,35095,35143,35146,35144,35147,35146,35145,35145,35147,35145,35145
1004.5,35142,35142,35144,35144,35143,35095,35143,35146,35145,35147,35146,35146,35146,35147,35145,35145
1004.6,35143,35142,35145,35145,35142,35096,35144,35147,35146,35148,35145,35145,35145,35147,35145,35146
1004.7,35143,35142,35144,35145,35143,35096,35143,35146,35145,35147,35146,35146,35145,35147,35144,35146
1004.8,35142,35141,35144,35145,35143,35096,35143,35146,35144,35147,35146,35146,35146,35147,35145,35146
1004.9,35142,35141,35144,35145,35144,35096,35145,35146,35145,35147,35147,35147,35146,35148,35144,35146
1005,35142,35142,35145,35146,35144,35096,35145,35147,35145,35147,35146,35146,35146,35147,35145,35146
1005.1,35142,35141,35144,35145,35143,35095,35143,35146,35145,35148,35145,35145,35145,35148,35145,35145
1005.2,35143,35142,35146,35145,35143,35095,35143,35146,35144,35146,35146,35145,35145,35147,35144,35145
1005.3,35142,35142,35144,35145,35143,35095,35143,35145,35144,35147,35147,35146,35146,35147,35145,35145
1005.4,35143,35142,35145,35146,35143,35094,35144,35147,35146,35147,35147,35146,35146,35147,35145,35144
1005.5,35143,35142,35145,35146,35144,35095,35144,35146,35145,35147,35145,35145,35145,35148,35145,35145
1005.6,35141,35141,35145,35146,35144,35095,35144,35147,35146,35148,35147,35146,35145,35148,35145,35145
1005.7,35142,35142,35144,35146,35144,35095,35144,35146,35144,35147,35146,35146,35146,35147,35144,35145
1005.8,35143,35143,35144,35145,35144,35096,35143,35146,35145,35146,35148,35147,35146,35148,35144,35146
1005.9,35143,35141,35145,35145,35144,35096,35145,35147,35145,35147,35147,35147,35146,35148,35145,35146
1006,35143,35141,35144,35145,35144,35095,35145,35147,35145,35147,35146,35147,35146,35148,35144,35145
1006.1,35142,35142,35145,35146,35144,35095,35144,35147,35145,35147,35145,35146,35147,35147,35145,35145
1006.2,35142,35142,35145,35146,35144,35095,35145,35147,35146,35148,35147,35147,35147,35148,35145,35145
1006.3,35142,35141,35145,35146,35145,35095,35144,35146,35145,35147,35148,35147,35147,35147,35145,35145
1006.4,35142,35141,35145,35147,35144,35096,35145,35147,35146,35148,35148,35147,35147,35148,35145,35146
1006.5,35142,35142,35144,35146,35144,35096,35145,35147,35146,35147,35147,35147,35147,35148,35144,35146
1006.6,35142,35141,35144,35146,35144,35096,35145,35148,35146,35147,35147,35147,35146,35148,35144,35146
1006.7,35142,35142,35145,35147,35145,35096,35145,35147,35146,35147,35147,35147,35146,35148,35145,35146
1006.8,35143,35141,35145,35146,35145,35095,35144,35146,35145,35147,35146,35148,35147,35148,35145,35145
1006.9,35142,35141,35144,35146,35144,35096,35146,35148,35146,35147,35147,35147,35146,35148,35145,35146
1007,35142,35141,35145,35146,35145,35096,35144,35148,35146,35147,35148,35148,35148,35148,35145,35146
1007.1,35142,35142,35145,35146,35144,35095,35145,35148,35146,35148,35148,35147,35147,35148,35145,35145
1007.2,35142,35142,35145,35147,35145,35096,35145,35147,35146,35148,35147,35147,35147,35148,35145,35146
1007.3,35142,35142,35145,35146,35145,35096,35145,35149,35146,35147,35148,35148,35147,35149,35145,35146
1007.4,35142,35141,35144,35146,35144,35095,35144,35147,35146,35148,35147,35147,35147,35148,35145,35145
1007.5,35142,35141,35145,35147,35145,35096,35145,35148,35147,35148,35148,35147,35147,35148,35145,35146
1007.6,35143,35142,35145,35146,35145,35096,35145,35148,35146,35148,35147,35148,35147,35148,35145,35146
1007.7,35143,35142,35145,35148,35145,35095,35146,35148,35146,35148,35147,35148,35147,35149,35145,35145
1007.8,35143,35142,35146,35147,35145,35094,35145,35147,35146,35148,35147,35147,35147,35148,35145,35144
1007.9,35142,35142,35145,35148,35145,35096,35145,35148,35146,35147,35147,35146,35147,35148,35144,35146
1008,35142,35142,35144,35146,35145,35095,35145,35147,35146,35147,35147,35148,35147,35149,35145,35145
1008.1,35143,35141,35144,35147,35144,35095,35146,35148,35147,35148,35149,35149,35148,35149,35145,35145
1008.2,35142,35141,35144,35147,35145,35095,35145,35147,35147,35147,35147,35147,35147,35149,35145,35145
1008.3,35142,35142,35146,35147,35146,35095,35145,35148,35147,35147,35147,35147,35147,35149,35145,35145
1008.4,35142,35142,35145,35147,35145,35096,35146,35147,35147,35148,35147,35148,35148,35149,35145,35146
1008.5,35142,35142,35145,35147,35146,35096,35146,35147,35147,35148,35148,35148,35147,35149,35145,35146
1008.6,35142,35141,35145,35147,35146,35095,35146,35148,35147,35148,35148,35147,35148,35149,35146,35145
1008.7,35142,35141,35144,35147,35144,35095,35145,35148,35146,35147,35147,35148,35148,35150,35145,35145
1008.8,35142,35142,35145,35148,35145,35095,35146,35148,35147,35148,35148,35148,35148,35149,35145,35145
1008.9,35142,35142,35144,35146,35145,35096,35146,35148,35147,35148,35148,35148,35148,35149,35144,35146
1009,35142,35141,35144,35147,35145,35095,35146,35148,35147,35148,35148,35147,35146,35149,35145,35145
1009.1,35143,35142,35146,35147,35146,35096,35146,35149,35148,35149,35148,35148,35148,35149,35145,35146
1009.2,35143,35142,35145,35147,35146,35095,35146,35149,35147,35148,35147,35148,35147,35149,35145,35145
1009.3,35142,35141,35144,35147,35146,35095,35145,35148,35147,35147,35148,35148,35148,35149,35145,35145
1009.4,35143,35142,35145,35147,35146,35097,35146,35149,35147,35148,35148,35148,35148,35149,35145,35147
1009.5,35142,35141,35145,35147,35146,35096,35146,35148,35147,35148,35148,35148,35147,35149,35145,35146
1009.6,35142,35141,35145,35147,35146,35095,35145,35147,35146,35148,35148,35148,35148,35149,35145,35145
1009.7,35143,35141,35145,35147,35145,35095,35146,35149,35147,35148,35148,35148,35148,35149,35145,35145
1009.8,35143,35142,35145,35147,35146,35095,35145,35148,35147,35148,35148,35148,35148,35150,35145,35145
1009.9,35143,35141,35145,35147,35146,35095,35146,35148,35146,35148,35149,35148,35148,35149,35145,35145
1010,35142,35141,35145,35147,35146,35095,35146,35149,35148,35148,35148,35148,35148,35149,35144,35145
1010.1,35143,35142,35145,35148,35146,35094,35146,35148,35148,35148,35148,35148,35148,35149,35145,35144
1010.2,35143,35142,35145,35148,35146,35095,35146,35149,35147,35147,35149,35147,35147,35149,35144,35145
1010.3,35143,35142,35145,35147,35145,35096,35146,35148,35148,35148,35147,35147,35148,35150,35146,35146
1010.4,35143,35142,35146,35148,35146,35095,35146,35148,35147,35147,35148,35149,35148,35149,35145,35145
1010.5,35142,35141,35145,35147,35146,35094,35145,35148,35147,35148,35149,35149,35147,35149,35146,35144
1010.6,35143,35142,35145,35147,35145,35095,35146,35148,35147,35148,35149,35149,35148,35149,35146,35145
1010.7,35143,35142,35145,35148,35145,35095,35146,35149,35148,35148,35148,35148,35148,35149,35145,35145
1010.8,35143,35142,35146,35148,35146,35096,35146,35149,35148,35148,35149,35149,35149,35150,35145,35146
1010.9,35142,35141,35144,35147,35146,35095,35146,35149,35147,35148,35149,35150,35149,35150,35146,35145
1011,35143,35142,35145,35147,35146,35096,35147,35149,35148,35149,35148,35148,35149,35149,35146,35146
1011.1,35142,35141,35144,35148,35146,35095,35146,35149,35147,35148,35149,35149,35149,35151,35146,35145
1011.2,35142,35141,35145,35148,35147,35095,35147,35149,35147,35148,35148,35148,35148,35150,35145,35145
1011.3,35143,35141,35145,35148,35146,35095,35146,35148,35147,35148,35149,35149,35149,35151,35146,35145
1011.4,35142,35141,35145,35147,35146,35096,35147,35150,35148,35148,35149,35149,35149,35150,35145,35146
1011.5,35143,35142,35145,35148,35146,35096,35146,35149,35148,35148,35149,35149,35149,35149,35146,35146
1011.6,35143,35142,35145,35147,35146,35096,35147,35150,35148,35149,35148,35147,35148,35150,35145,35146
1011.7,35143,35142,35145,35148,35147,35095,35146,35150,35148,35148,35148,35148,35147,35149,35145,35145
1011.8,35142,35142,35146,35148,35147,35096,35146,35149,35148,35148,35149,35149,35149,35150,35146,35146
1011.9,35143,35142,35145,35148,35146,35095,35146,35149,35148,35149,35149,35148,35148,35150,35145,35145
1012,35142,35142,35145,35148,35147,35096,35148,35150,35148,35148,35148,35149,35148,35150,35145,35146
1012.1,35142,35142,35145,35148,35147,35096,35146,35149,35148,35148,35149,35148,35149,35151,35146,35146
1012.2,35143,35142,35146,35148,35147,35096,35147,35150,35148,35148,35149,35149,35148,35150,35145,35146
1012.3,35142,35142,35145,35148,35147,35096,35146,35149,35147,35148,35149,35149,35147,35150,35145,35146
1012.4,35143,35142,35145,35148,35147,35095,35146,35148,35148,35148,35149,35149,35149,35149,35146,35145
1012.5,35143,35142,35145,35148,35147,35095,35147,35149,35149,35148,35149,35150,35150,35151,35146,35145
1012.6,35143,35142,35146,35147,35146,35095,35147,35149,35148,35148,35149,35150,35149,35150,35147,35145
1012.7,35143,35142,35145,35148,35147,35097,35147,35150,35149,35148,35149,35149,35149,35151,35146,35147
1012.8,35143,35142,35145,35148,35147,35095,35146,35149,35148,35148,35148,35150,35149,35151,35146,35145
1012.9,35143,35141,35145,35148,35146,35094,35147,35150,35148,35149,35149,35149,35148,35150,35146,35144
1013,35143,35142,35146,35147,35145,35095,35146,35148,35145,35147,35145,35147,35147,35148,35144,35145
1013.1,35142,35142,35145,35146,35144,35095,35144,35147,35145,35146,35144,35147,35146,35147,35143,35145
1013.2,35143,35141,35145,35146,35144,35095,35144,35147,35144,35147,35145,35147,35146,35147,35143,35145
1013.3,35143,35142,35146,35146,35144,35095,35144,35147,35145,35146,35144,35147,35146,35148,35143,35145
1013.4,35142,35142,35145,35145,35144,35095,35144,35146,35144,35146,35144,35146,35147,35148,35143,35145
1013.5,35144,35141,35145,35145,35143,35095,35144,35147,35144,35145,35143,35145,35145,35147,35143,35145
1013.6,35143,35142,35145,35145,35143,35096,35144,35147,35144,35144,35143,35145,35145,35146,35142,35146
1013.7,35144,35142,35145,35145,35144,35095,35144,35146,35144,35145,35144,35146,35146,35146,35142,35145
1013.8,35143,35142,35145,35144,35143,35095,35143,35146,35143,35145,35144,35146,35145,35147,35142,35145
1013.9,35143,35141,35145,35145,35143,35096,35143,35146,35143,35144,35143,35146,35145,35146,35142,35146
1014,35142,35141,35145,35144,35143,35095,35144,35146,35144,35145,35143,35145,35145,35146,35142,35145
1014.1,35143,35142,35145,35144,35142,35095,35143,35145,35142,35144,35143,35145,35145,35146,35142,35145
1014.2,35143,35141,35145,35145,35143,35095,35142,35144,35143,35144,35142,35146,35145,35146,35142,35145
1014.3,35142,35142,35145,35144,35142,35095,35143,35146,35143,35144,35142,35145,35144,35146,35142,35145
1014.4,35143,35142,35145,35144,35143,35095,35143,35144,35142,35143,35142,35144,35143,35146,35142,35145
1014.5,35142,35141,35145,35144,35142,35095,35142,35145,35142,35144,35143,35146,35144,35145,35140,35145
1014.6,35143,35142,35145,35143,35142,35096,35142,35145,35142,35143,35143,35145,35145,35146,35141,35146
1014.7,35143,35141,35145,35144,35142,35096,35142,35146,35142,35144,35142,35146,35145,35146,35142,35146
1014.8,35142,35142,35146,35144,35142,35094,35141,35144,35142,35143,35141,35143,35144,35146,35141,35144
1014.9,35143,35142,35145,35143,35142,35096,35142,35144,35143,35144,35142,35145,35144,35145,35140,35146
1015,35143,35141,35146,35143,35142,35095,35142,35145,35142,35144,35142,35144,35144,35145,35140,35145
1015.1,35143,35142,35145,35143,35142,35096,35143,35145,35142,35143,35141,35145,35143,35146,35140,35146
1015.2,35143,35142,35146,35144,35142,35095,35142,35145,35142,35143,35142,35144,35143,35145,35140,35145
1015.3,35143,35142,35146,35143,35141,35096,35142,35144,35142,35143,35140,35143,35142,35145,35140,35146
1015.4,35143,35142,35145,35143,35141,35095,35142,35144,35143,35143,35140,35144,35143,35145,35141,35145
1015.5,35143,35141,35145,35142,35140,35095,35141,35144,35142,35143,35141,35144,35143,35145,35140,35145
1015.6,35142,35142,35146,35143,35141,35096,35142,35144,35142,35143,35141,35144,35143,35145,35140,35146
1015.7,35142,35141,35146,35143,35141,35096,35142,35144,35142,35143,35141,35144,35144,35146,35141,35146
1015.8,35143,35142,35145,35142,35141,35095,35141,35143,35141,35143,35140,35143,35142,35144,35140,35145
1015.9,35142,35142,35146,35143,35141,35095,35141,35145,35142,35143,35141,35143,35144,35145,35140,35145
1016,35143,35141,35145,35142,35140,35096,35142,35144,35142,35142,35142,35144,35143,35144,35139,35146
1016.1,35143,35142,35146,35142,35140,35095,35141,35143,35141,35142,35141,35144,35144,35145,35139,35145
1016.2,35142,35141,35145,35142,35141,35096,35141,35144,35142,35142,35140,35143,35143,35145,35140,35146
1016.3,35143,35141,35146,35143,35140,35095,35141,35142,35141,35142,35140,35144,35143,35144,35139,35145
1016.4,35143,35142,35145,35143,35141,35095,35141,35143,35141,35143,35140,35142,35142,35145,35140,35145
1016.5,35143,35142,35145,35142,35141,35096,35141,35144,35141,35143,35141,35143,35143,35144,35138,35146
1016.6,35143,35141,35146,35142,35141,35095,35141,35143,35141,35142,35140,35144,35142,35145,35139,35145
1016.7,35142,35142,35145,35142,35141,35096,35141,35143,35141,35142,35141,35143,35143,35144,35139,35146
1016.8,35143,35142,35145,35141,35140,35096,35141,35143,35141,35142,35140,35143,35142,35144,35139,35146
1016.9,35143,35142,35145,35141,35139,35095,35142,35143,35141,35142,35141,35144,35143,35144,35140,35145
1017,35143,35141,35145,35142,35140,35095,35140,35143,35140,35141,35140,35142,35142,35144,35138,35145
1017.1,35143,35143,35145,35142,35141,35096,35141,35143,35141,35142,35140,35143,35142,35144,35138,35146
1017.2,35143,35141,35145,35143,35140,35096,35140,35142,35140,35141,35140,35143,35142,35145,35138,35146
1017.3,35143,35142,35145,35142,35140,35096,35141,35143,35140,35142,35140,35143,35143,35144,35140,35146
1017.4,35143,35141,35145,35141,35139,35096,35141,35143,35141,35142,35140,35143,35142,35143,35138,35146
1017.5,35144,35143,35146,35141,35140,35096,35140,35143,35141,35141,35141,35142,35142,35144,35138,35146
1017.6,35143,35142,35145,35141,35139,35096,35141,35144,35140,35141,35140,35143,35143,35144,35139,35146
1017.7,35143,35142,35145,35141,35140,35095,35140,35143,35140,35142,35140,35142,35142,35144,35138,35145
1017.8,35143,35142,35145,35142,35140,35096,35140,35142,35140,35142,35140,35143,35142,35144,35138,35146
1017.9,35143,35142,35145,35142,35140,35095,35140,35143,35141,35142,35139,35142,35142,35143,35138,35145
1018,35143,35142,35146,35142,35140,35095,35139,35142,35141,35141,35139,35143,35142,35143,35138,35145
1018.1,35143,35142,35146,35142,35140,35096,35140,35143,35140,35141,35139,35142,35141,35143,35138,35146
1018.2,35143,35142,35146,35141,35140,35096,35139,35143,35141,35141,35139,35143,35142,35144,35138,35146
1018.3,35143,35142,35146,35142,35140,35096,35140,35143,35141,35142,35140,35142,35142,35143,35139,35146
1018.4,35143,35142,35146,35141,35140,35095,35140,35141,35140,35141,35140,35142,35142,35143,35138,35145
1018.5,35143,35141,35146,35141,35140,35096,35140,35143,35140,35141,35138,35142,35141,35143,35138,35146
1018.6,35143,35142,35145,35141,35139,35096,35140,35143,35141,35141,35139,35142,35141,35143,35139,35146
1018.7,35143,35142,35146,35141,35139,35095,35140,35142,35139,35141,35139,35142,35142,35143,35138,35145
1018.8,35144,35142,35146,35141,35139,35095,35140,35142,35139,35140,35139,35142,35142,35143,35137,35145
1018.9,35142,35142,35145,35141,35140,35096,35139,35142,35139,35140,35138,35140,35140,35143,35138,35146
1019,35142,35141,35145,35141,35139,35095,35139,35141,35139,35140,35139,35142,35141,35143,35138,35145
1019.1,35143,35142,35146,35141,35139,35095,35140,35142,35140,35141,35139,35142,35142,35143,35138,35145
1019.2,35143,35141,35145,35140,35139,35095,35140,35142,35140,35141,35140,35142,35142,35142,35137,35145
1019.3,35142,35141,35145,35141,35139,35096,35140,35142,35140,35140,35139,35141,35141,35143,35138,35146
1019.4,35143,35142,35145,35141,35140,35096,35139,35142,35140,35141,35139,35141,35140,35142,35138,35146
1019.5,35143,35141,35146,35140,35139,35095,35140,35143,35140,35140,35140,35142,35141,35142,35137,35145
1019.6,35142,35141,35145,35141,35139,35095,35139,35142,35140,35140,35140,35143,35142,35142,35138,35145
1019.7,35143,35142,35145,35140,35139,35095,35139,35142,35139,35141,35139,35141,35141,35142,35137,35145
1019.8,35143,35142,35146,35141,35139,35096,35140,35142,35140,35140,35139,35141,35141,35142,35137,35146
1019.9,35143,35142,35146,35141,35139,35095,35139,35142,35139,35140,35139,35142,35142,35142,35137,35145
1020,35143,35141,35145,35141,35140,35096,35139,35142,35139,35140,35140,35141,35141,35143,35138,35146
1020.1,35143,35142,35146,35141,35139,35095,35139,35143,35139,35140,35139,35141,35141,35142,35137,35145
1020.2,35142,35141,35145,35140,35139,35096,35139,35142,35140,35141,35138,35141,35141,35142,35137,35146
1020.3,35143,35141,35145,35140,35138,35096,35139,35141,35140,35140,35139,35142,35141,35143,35137,35146
1020.4,35142,35142,35146,35140,35139,35094,35139,35141,35139,35140,35139,35141,35141,35143,35137,35144
1020.5,35143,35141,35145,35140,35139,35095,35139,35141,35139,35140,35138,35141,35141,35142,35137,35145
1020.6,35143,35142,35146,35140,35139,35094,35139,35142,35140,35141,35138,35141,35141,35143,35137,35144
