time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Current,SoC,Temperature 1,Temperature 2,Temperature 3,Temperature 4,UV\OV Fault,,
649.7,41415,41322,41368,41251,41252,41298,41299,41186,41406,41411,41377,41415,41462,41426,39879,0,0,62,62,59,59,0,,
649.8,41414,41323,41369,41251,41251,41298,41300,41185,41406,41411,41376,41415,41462,41426,39879,0,0,62,61,59,58,0,,
649.9,41415,41323,41368,41250,41251,41298,41300,41184,41406,41410,41377,41415,41462,41426,39879,0,0,61,61,61,60,0,,
650,41414,41323,41368,41251,41251,41299,41302,41185,41407,41411,41377,41415,41462,41426,39879,0,0,62,64,59,60,0,,
650.1,41414,41322,41368,41249,41250,41299,41299,41185,41406,41410,41377,41416,41463,41427,39879,0,0,63,62,60,60,0,,
650.2,41414,41323,41369,41250,41251,41299,41300,41184,41406,41410,41377,41416,41463,41427,39879,0,0,61,61,59,59,0,,
650.3,41414,41322,41367,41249,41252,41299,41299,41185,41405,41410,41375,41415,41462,41426,39879,0,0,63,62,59,58,0,,
650.4,41414,41323,41367,41251,41252,41299,41299,41184,41406,41411,41376,41416,41463,41427,39879,0,0,61,61,58,58,0,,
650.5,41412,41322,41368,41250,41252,41299,41299,41184,41405,41409,41377,41415,41462,41426,39879,0,0,61,61,59,60,0,,
650.6,41414,41323,41367,41251,41251,41298,41299,41184,41405,41409,41377,41415,41462,41426,39879,0,0,61,61,60,59,0,,
650.7,41414,41322,41367,41249,41252,41298,41299,41184,41406,41410,41376,41415,41462,41426,39879,0,0,61,62,61,59,0,,
650.8,41413,41322,41368,41250,41251,41298,41299,41185,41406,41409,41377,41416,41463,41427,39879,0,0,61,62,58,60,0,,
650.9,41412,41322,41367,41249,41251,41298,41298,41183,41405,41409,41376,41416,41463,41427,39879,0,0,62,62,60,58,0,,
651,41430,41340,41384,41264,41264,41315,41315,41199,41420,41424,41394,41432,41479,41443,39879,0,0,62,61,60,60,0,,
651.1,41433,41344,41384,41267,41268,41320,41319,41201,41426,41428,41399,41435,41482,41446,39879,0,0,62,61,59,61,0,,
651.2,41433,41344,41387,41269,41268,41322,41321,41201,41427,41429,41400,41438,41485,41449,39879,0,0,62,63,60,60,0,,
651.3,41433,41345,41386,41271,41270,41324,41320,41201,41428,41429,41401,41436,41483,41447,39879,0,0,62,61,59,58,0,,
651.4,41434,41345,41387,41269,41269,41323,41321,41202,41430,41429,41402,41437,41484,41448,39879,0,0,63,62,60,60,0,,
651.5,41434,41345,41388,41269,41268,41323,41320,41202,41430,41430,41403,41437,41484,41448,39879,0,0,61,62,59,59,0,,
651.6,41436,41346,41387,41270,41269,41323,41321,41203,41429,41430,41402,41437,41484,41448,39879,0,0,62,63,60,61,0,,
651.7,41435,41347,41388,41271,41270,41324,41320,41203,41431,41430,41404,41437,41484,41448,39879,0,0,61,62,58,57,0,,
651.8,41435,41346,41387,41270,41270,41324,41321,41202,41430,41431,41402,41437,41484,41448,39879,0,0,61,61,61,59,0,,
651.9,41436,41347,41387,41270,41270,41323,41322,41203,41429,41431,41404,41438,41485,41449,39879,0,0,61,62,59,59,0,,
652,41437,41347,41388,41271,41270,41324,41323,41204,41430,41432,41403,41437,41484,41448,39879,0,0,60,60,59,59,0,,
652.1,41436,41348,41390,41271,41270,41325,41323,41203,41431,41431,41404,41437,41484,41448,39879,0,0,62,61,59,59,0,,
652.2,41436,41347,41388,41271,41270,41325,41322,41203,41431,41432,41402,41438,41485,41449,39879,0,0,62,62,60,59,0,,
652.3,41436,41347,41388,41270,41270,41324,41323,41204,41430,41433,41404,41438,41485,41449,39879,0,0,62,62,60,60,0,,
652.4,41436,41348,41389,41271,41271,41325,41323,41203,41432,41432,41404,41438,41485,41449,39879,0,0,62,61,59,57,0,,
652.5,41436,41347,41390,41271,41271,41325,41322,41203,41432,41432,41404,41439,41486,41450,39879,0,0,61,62,59,60,0,,
652.6,41437,41348,41389,41272,41272,41325,41323,41204,41432,41432,41405,41439,41486,41450,39879,0,0,61,62,61,59,0,,
652.7,41437,41349,41389,41272,41271,41326,41323,41204,41432,41432,41405,41438,41485,41449,39879,0,0,62,63,59,58,0,,
652.8,41437,41349,41390,41272,41270,41326,41324,41204,41432,41432,41405,41439,41486,41450,39879,0,0,62,62,60,60,0,,
652.9,41436,41349,41390,41273,41273,41326,41323,41204,41432,41433,41404,41439,41486,41450,39879,0,0,62,62,60,59,0,,
653,41438,41349,41390,41273,41272,41326,41323,41204,41432,41432,41406,41439,41486,41450,39879,0,0,62,61,60,59,0,,
653.1,41437,41350,41390,41274,41272,41326,41324,41204,41432,41433,41404,41440,41487,41451,39879,0,0,61,61,59,58,0,,
653.2,41437,41349,41391,41272,41272,41326,41323,41203,41432,41433,41405,41441,41488,41452,39879,0,0,62,62,60,60,0,,
653.3,41437,41349,41390,41272,41272,41327,41323,41204,41433,41433,41405,41441,41488,41452,39879,0,0,63,62,59,60,0,,
653.4,41437,41349,41391,41273,41272,41326,41324,41205,41433,41434,41405,41441,41488,41452,39879,0,0,63,62,61,60,0,,
653.5,41437,41350,41391,41273,41273,41327,41324,41205,41431,41433,41407,41439,41486,41450,39879,0,0,62,62,59,59,0,,
653.6,41437,41349,41389,41275,41272,41326,41323,41204,41432,41434,41405,41440,41487,41451,39879,0,0,61,62,60,58,0,,
653.7,41439,41350,41390,41272,41272,41326,41324,41205,41432,41433,41406,41441,41488,41452,39879,0,0,62,61,60,58,0,,
653.8,41438,41351,41389,41272,41273,41327,41324,41205,41433,41434,41407,41441,41488,41452,39879,0,0,61,62,61,59,0,,
653.9,41437,41349,41391,41274,41272,41328,41324,41204,41432,41433,41406,41440,41487,41451,39879,0,0,61,62,59,60,0,,
654,41440,41351,41392,41274,41273,41326,41325,41206,41434,41434,41406,41441,41488,41452,39879,0,0,61,60,60,59,0,,
654.1,41437,41350,41391,41275,41273,41327,41324,41205,41434,41435,41406,41442,41489,41453,39879,0,0,64,61,59,59,0,,
654.2,41439,41350,41391,41274,41274,41327,41326,41206,41433,41435,41407,41441,41488,41452,39879,0,0,60,60,60,59,0,,
654.3,41439,41350,41391,41274,41273,41326,41325,41206,41434,41435,41406,41440,41487,41451,39879,0,0,61,61,60,58,0,,
654.4,41439,41350,41392,41274,41273,41328,41324,41205,41432,41434,41405,41441,41488,41452,39879,0,0,60,62,60,58,0,,
654.5,41439,41350,41392,41275,41272,41327,41325,41207,41435,41435,41406,41441,41488,41452,39879,0,0,62,62,60,61,0,,
654.6,41439,41351,41394,41275,41273,41328,41325,41206,41434,41434,41406,41441,41488,41452,39879,0,0,62,62,60,58,0,,
654.7,41439,41351,41392,41275,41273,41327,41326,41207,41435,41434,41406,41441,41488,41452,39879,0,0,61,62,60,61,0,,
654.8,41438,41351,41393,41275,41273,41327,41325,41205,41434,41435,41408,41442,41489,41453,39879,0,0,62,62,60,59,0,,
654.9,41439,41350,41391,41275,41273,41328,41325,41206,41434,41436,41407,41441,41488,41452,39879,0,0,61,62,59,59,0,,
655,41439,41350,41392,41274,41272,41329,41326,41206,41434,41435,41406,41441,41488,41452,39879,0,0,63,61,60,59,0,,
655.1,41439,41351,41391,41274,41272,41328,41326,41207,41434,41436,41407,41441,41488,41452,39879,0,0,62,62,60,57,0,,
655.2,41440,41351,41393,41275,41273,41327,41325,41206,41434,41436,41408,41441,41488,41452,39879,0,0,61,63,60,60,0,,
655.3,41439,41351,41392,41275,41273,41330,41327,41208,41435,41436,41407,41441,41488,41452,39879,0,0,61,61,60,60,0,,
655.4,41438,41351,41391,41274,41273,41328,41325,41206,41435,41435,41409,41442,41489,41453,39879,0,0,61,62,60,58,0,,
655.5,41439,41351,41392,41275,41273,41329,41325,41206,41433,41435,41407,41443,41490,41454,39879,0,0,61,63,60,60,0,,
655.6,41440,41351,41391,41275,41273,41328,41326,41207,41436,41435,41408,41442,41489,41453,39879,0,0,61,61,60,59,0,,
655.7,41439,41350,41391,41274,41274,41329,41325,41206,41436,41436,41408,41443,41490,41454,39879,0,0,61,61,61,57,0,,
655.8,41440,41351,41392,41275,41273,41329,41326,41207,41436,41436,41408,41442,41489,41453,39879,0,0,61,61,58,58,0,,
655.9,41439,41351,41393,41274,41274,41328,41325,41207,41435,41436,41407,41442,41489,41453,39879,0,0,62,60,60,60,0,,
656,41441,41352,41393,41274,41274,41328,41326,41206,41435,41436,41407,41441,41488,41452,39879,0,0,62,63,60,61,0,,
656.1,41441,41352,41393,41274,41273,41329,41325,41208,41435,41436,41408,41441,41488,41452,39879,0,0,62,61,60,59,0,,
656.2,41440,41350,41392,41274,41273,41329,41326,41207,41436,41436,41408,41441,41488,41452,39879,0,0,62,61,60,60,0,,
656.3,41439,41352,41393,41276,41274,41329,41326,41208,41436,41437,41408,41443,41490,41454,39879,0,0,61,60,60,60,0,,
656.4,41421,41331,41375,41258,41257,41308,41308,41191,41415,41418,41383,41423,41470,41434,39879,0,0,62,61,59,59,0,,
656.5,41420,41329,41374,41256,41257,41305,41306,41189,41413,41416,41383,41422,41469,41433,39879,0,0,61,63,59,58,0,,
656.6,41421,41329,41372,41254,41256,41304,41305,41190,41412,41416,41382,41420,41467,41431,39879,0,0,62,63,59,58,0,,
656.7,41419,41328,41373,41255,41256,41303,41304,41189,41412,41416,41382,41422,41469,41433,39879,0,0,61,62,61,60,0,,
656.8,41418,41327,41373,41256,41256,41304,41304,41188,41412,41414,41381,41420,41467,41431,39879,0,0,62,64,60,60,0,,
656.9,41418,41327,41372,41254,41255,41304,41305,41190,41413,41415,41380,41420,41467,41431,39879,0,0,61,62,60,60,0,,
657,41418,41327,41372,41254,41256,41304,41304,41190,41411,41414,41380,41419,41466,41430,39879,0,0,61,61,59,59,0,,
657.1,41418,41326,41372,41252,41255,41303,41304,41189,41410,41414,41380,41420,41467,41431,39879,0,0,62,61,57,59,0,,
657.2,41417,41326,41371,41254,41255,41302,41303,41188,41410,41413,41378,41419,41466,41430,39879,0,0,62,62,61,60,0,,
657.3,41416,41325,41371,41254,41255,41303,41303,41189,41409,41413,41380,41419,41466,41430,39879,0,0,62,60,60,59,0,,
657.4,41416,41325,41371,41253,41253,41302,41304,41189,41411,41414,41379,41418,41465,41429,39879,0,0,62,63,59,58,0,,
657.5,41416,41324,41371,41252,41253,41301,41302,41187,41410,41414,41379,41419,41466,41430,39879,0,0,63,62,61,59,0,,
657.6,41416,41324,41370,41252,41254,41302,41302,41187,41409,41413,41378,41418,41465,41429,39879,0,0,63,62,59,58,0,,
657.7,41416,41325,41370,41252,41253,41301,41303,41188,41409,41413,41378,41418,41465,41429,39879,0,0,61,62,60,58,0,,
657.8,41415,41325,41369,41252,41253,41301,41302,41187,41409,41413,41378,41417,41464,41428,39879,0,0,63,62,58,60,0,,
657.9,41416,41325,41370,41252,41253,41301,41302,41186,41408,41413,41377,41418,41465,41429,39879,0,0,63,62,60,59,0,,
658,41415,41324,41370,41252,41253,41301,41302,41187,41408,41412,41378,41418,41465,41429,39879,0,0,62,62,60,60,0,,
658.1,41414,41324,41370,41253,41254,41301,41303,41186,41407,41411,41377,41418,41465,41429,39879,0,0,62,61,61,59,0,,
658.2,41415,41325,41370,41252,41253,41300,41302,41186,41408,41411,41380,41418,41465,41429,39879,0,0,62,63,58,57,0,,
658.3,41415,41325,41370,41251,41253,41301,41302,41186,41408,41412,41377,41416,41463,41427,39879,0,0,61,61,60,58,0,,
658.4,41414,41325,41370,41252,41253,41300,41302,41186,41407,41411,41377,41417,41464,41428,39879,0,0,61,61,61,58,0,,
658.5,41414,41324,41369,41250,41253,41301,41302,41186,41407,41411,41378,41417,41464,41428,39879,0,0,61,62,61,60,0,,
658.6,41414,41325,41369,41252,41253,41300,41300,41186,41407,41411,41378,41416,41463,41427,39879,0,0,62,61,60,58,0,,
658.7,41414,41323,41369,41252,41252,41300,41300,41185,41407,41411,41378,41417,41464,41428,39879,0,0,61,63,60,59,0,,
658.8,41414,41322,41367,41251,41251,41300,41301,41187,41407,41413,41376,41417,41464,41428,39879,0,0,62,61,59,59,0,,
658.9,41414,41324,41369,41251,41253,41301,41302,41186,41407,41412,41377,41416,41463,41427,39879,0,0,63,61,60,60,0,,
659,41413,41323,41368,41251,41251,41300,41301,41186,41407,41411,41376,41417,41464,41428,39879,0,0,62,63,59,58,0,,
659.1,41414,41323,41367,41249,41253,41299,41301,41185,41407,41411,41377,41416,41463,41427,39879,0,0,62,63,61,59,0,,
659.2,41413,41322,41368,41251,41251,41299,41300,41185,41406,41410,41377,41415,41462,41426,39879,0,0,61,62,59,59,0,,
659.3,41414,41322,41368,41251,41251,41300,41299,41185,41406,41411,41376,41415,41462,41426,39879,0,0,61,62,60,58,0,,
659.4,41414,41323,41368,41250,41251,41299,41300,41185,41407,41410,41377,41415,41462,41426,39879,0,0,61,61,60,60,0,,
659.5,41412,41321,41367,41249,41253,41299,41299,41184,41406,41411,41377,41416,41463,41427,39879,0,0,62,61,61,60,0,,
659.6,41414,41323,41368,41250,41252,41299,41299,41184,41406,41411,41376,41416,41463,41427,39879,0,0,62,62,60,57,0,,
659.7,41413,41322,41367,41250,41252,41298,41299,41183,41406,41411,41375,41415,41462,41426,39879,0,0,63,63,60,59,0,,
659.8,41413,41323,41367,41250,41252,41298,41299,41183,41405,41410,41376,41415,41462,41426,39879,0,0,62,63,61,58,0,,
659.9,41414,41323,41368,41250,41251,41298,41298,41183,41406,41410,41376,41414,41461,41425,39879,0,0,62,61,60,60,0,,
660,41412,41323,41367,41250,41252,41298,41300,41183,41405,41410,41377,41414,41461,41425,39879,0,0,62,61,59,60,0,,
660.1,41413,41322,41366,41249,41252,41298,41298,41184,41405,41410,41375,41415,41462,41426,39879,0,0,60,59,60,59,0,,
660.2,41413,41321,41367,41251,41252,41297,41298,41184,41405,41408,41376,41416,41463,41427,39879,0,0,63,63,60,60,0,,
660.3,41414,41322,41366,41250,41252,41298,41299,41185,41405,41409,41376,41415,41462,41426,39879,0,0,62,62,59,58,0,,
660.4,41413,41322,41366,41250,41252,41297,41299,41183,41406,41410,41376,41415,41462,41426,39879,0,0,61,61,59,60,0,,
660.5,41413,41322,41368,41250,41251,41298,41299,41184,41405,41409,41375,41416,41463,41427,39879,0,0,62,62,59,60,0,,
660.6,41413,41322,41367,41250,41250,41298,41298,41183,41404,41409,41375,41413,41460,41424,39879,0,0,62,63,60,60,0,,
660.7,41412,41321,41365,41249,41251,41297,41299,41184,41403,41407,41377,41414,41461,41425,39879,0,0,61,63,59,59,0,,
660.8,41413,41322,41367,41251,41251,41298,41298,41184,41404,41408,41377,41414,41461,41425,39879,0,0,62,61,60,59,0,,
660.9,41413,41321,41366,41250,41251,41298,41299,41182,41404,41408,41376,41415,41462,41426,39879,0,0,61,63,59,59,0,,
661,41412,41322,41366,41249,41250,41298,41298,41184,41404,41408,41375,41414,41461,41425,39879,0,0,61,61,60,59,0,,
661.1,41412,41320,41366,41248,41251,41298,41298,41183,41404,41407,41375,41414,41461,41425,39879,0,0,62,61,61,59,0,,
661.2,41412,41322,41367,41248,41249,41298,41298,41183,41404,41408,41376,41414,41461,41425,39879,0,0,62,63,60,57,0,,
661.3,41411,41321,41365,41249,41250,41298,41298,41183,41404,41408,41375,41413,41460,41424,39879,0,0,63,62,60,59,0,,
661.4,41431,41340,41382,41266,41266,41320,41317,41198,41424,41425,41398,41433,41480,41444,39879,0,0,61,62,59,60,0,,
661.5,41432,41342,41384,41268,41267,41321,41318,41200,41427,41427,41399,41435,41482,41446,39879,0,0,62,62,60,60,0,,
661.6,41434,41343,41386,41269,41267,41321,41318,41201,41426,41428,41399,41434,41481,41445,39879,0,0,62,63,60,58,0,,
661.7,41433,41345,41385,41268,41268,41322,41320,41202,41428,41430,41402,41436,41483,41447,39879,0,0,61,61,60,58,0,,
661.8,41433,41345,41386,41269,41268,41322,41320,41201,41428,41429,41400,41435,41482,41446,39879,0,0,60,61,60,58,0,,
661.9,41433,41345,41387,41271,41269,41323,41320,41201,41428,41430,41402,41435,41482,41446,39879,0,0,62,61,60,60,0,,
662,41434,41346,41386,41270,41268,41323,41320,41202,41429,41430,41401,41436,41483,41447,39879,0,0,61,61,60,58,0,,
662.1,41434,41346,41388,41271,41268,41323,41320,41202,41428,41430,41403,41437,41484,41448,39879,0,0,62,61,61,59,0,,
662.2,41434,41346,41387,41269,41269,41323,41319,41201,41430,41430,41402,41437,41484,41448,39879,0,0,62,61,60,57,0,,
662.3,41434,41346,41387,41270,41270,41323,41321,41202,41430,41430,41401,41437,41484,41448,39879,0,0,63,62,60,58,0,,
662.4,41435,41346,41388,41270,41270,41324,41320,41203,41430,41430,41403,41438,41485,41449,39879,0,0,63,61,60,59,0,,
662.5,41434,41346,41387,41270,41270,41324,41322,41204,41431,41431,41403,41438,41485,41449,39879,0,0,62,63,58,58,0,,
662.6,41435,41347,41388,41269,41270,41323,41321,41203,41430,41429,41402,41438,41485,41449,39879,0,0,62,60,60,58,0,,
662.7,41435,41347,41388,41270,41270,41324,41322,41202,41430,41431,41402,41438,41485,41449,39879,0,0,62,63,60,60,0,,
662.8,41436,41348,41388,41271,41270,41324,41321,41203,41431,41431,41403,41437,41484,41448,39879,0,0,60,63,59,58,0,,
662.9,41436,41346,41389,41271,41272,41324,41323,41204,41429,41431,41403,41438,41485,41449,39879,0,0,62,61,61,60,0,,
663,41436,41347,41388,41271,41270,41325,41322,41203,41431,41431,41404,41436,41483,41447,39879,0,0,62,61,60,59,0,,
663.1,41435,41347,41388,41271,41271,41324,41322,41203,41430,41432,41404,41438,41485,41449,39879,0,0,61,60,59,60,0,,
663.2,41436,41347,41388,41271,41270,41325,41322,41203,41430,41431,41405,41439,41486,41450,39879,0,0,62,62,59,59,0,,
663.3,41435,41346,41390,41271,41270,41325,41323,41204,41430,41431,41405,41439,41486,41450,39879,0,0,60,61,59,59,0,,
663.4,41437,41349,41389,41272,41271,41325,41323,41203,41430,41431,41404,41437,41484,41448,39879,0,0,61,61,60,59,0,,
663.5,41437,41348,41388,41272,41271,41324,41322,41204,41431,41432,41404,41439,41486,41450,39879,0,0,61,61,60,60,0,,
663.6,41437,41347,41388,41271,41271,41326,41323,41204,41431,41432,41406,41439,41486,41450,39879,0,0,61,61,59,59,0,,
663.7,41436,41348,41390,41272,41271,41325,41323,41203,41431,41431,41405,41439,41486,41450,39879,0,0,60,62,59,58,0,,
663.8,41437,41349,41390,41272,41270,41325,41322,41204,41431,41432,41404,41439,41486,41450,39879,0,0,62,63,60,58,0,,
663.9,41437,41348,41390,41272,41271,41326,41322,41203,41430,41432,41405,41439,41486,41450,39879,0,0,61,61,61,59,0,,
664,41438,41348,41389,41271,41272,41326,41323,41204,41431,41432,41404,41439,41486,41450,39879,0,0,61,61,61,60,0,,
664.1,41436,41347,41390,41272,41270,41326,41322,41204,41432,41433,41405,41440,41487,41451,39879,0,0,61,61,60,57,0,,
664.2,41437,41348,41390,41271,41271,41327,41323,41204,41432,41433,41405,41439,41486,41450,39879,0,0,61,61,60,59,0,,
664.3,41436,41348,41390,41272,41272,41326,41322,41204,41431,41433,41403,41438,41485,41449,39879,0,0,61,60,59,58,0,,
664.4,41437,41349,41392,41273,41272,41327,41323,41204,41432,41432,41405,41440,41487,41451,39879,0,0,61,62,59,59,0,,
664.5,41437,41350,41390,41273,41272,41327,41324,41204,41432,41432,41405,41439,41486,41450,39879,0,0,61,63,60,60,0,,
664.6,41437,41351,41390,41273,41273,41327,41323,41205,41432,41433,41406,41439,41486,41450,39879,0,0,61,62,60,57,0,,
664.7,41438,41348,41390,41272,41271,41326,41323,41205,41432,41434,41406,41441,41488,41452,39879,0,0,62,62,59,57,0,,
664.8,41437,41350,41391,41274,41272,41327,41324,41205,41432,41433,41405,41440,41487,41451,39879,0,0,61,61,59,58,0,,
664.9,41437,41350,41389,41272,41271,41326,41324,41205,41433,41435,41404,41440,41487,41451,39879,0,0,64,62,60,58,0,,
665,41437,41349,41391,41274,41272,41326,41324,41207,41433,41434,41407,41441,41488,41452,39879,0,0,62,63,60,60,0,,
665.1,41437,41350,41390,41272,41273,41327,41324,41205,41432,41434,41406,41441,41488,41452,39879,0,0,61,63,60,59,0,,
665.2,41437,41350,41390,41274,41272,41327,41324,41204,41432,41434,41407,41440,41487,41451,39879,0,0,60,61,60,61,0,,
665.3,41438,41349,41390,41272,41273,41326,41323,41205,41433,41433,41406,41440,41487,41451,39879,0,0,61,61,58,59,0,,
665.4,41437,41350,41390,41273,41271,41327,41324,41205,41433,41434,41407,41441,41488,41452,39879,0,0,62,63,58,58,0,,
665.5,41438,41350,41390,41274,41272,41327,41324,41205,41434,41433,41406,41440,41487,41451,39879,0,0,62,61,59,57,0,,
665.6,41437,41349,41391,41274,41273,41327,41324,41206,41433,41435,41407,41441,41488,41452,39879,0,0,63,63,61,60,0,,
665.7,41438,41350,41392,41274,41273,41327,41325,41207,41433,41434,41407,41441,41488,41452,39879,0,0,62,61,60,58,0,,
665.8,41437,41350,41390,41272,41272,41328,41325,41206,41433,41435,41406,41441,41488,41452,39879,0,0,63,63,60,59,0,,
665.9,41438,41350,41391,41274,41272,41327,41325,41207,41434,41435,41407,41442,41489,41453,39879,0,0,62,61,60,59,0,,
666,41439,41350,41391,41274,41273,41328,41325,41206,41433,41436,41407,41440,41487,41451,39879,0,0,62,61,60,58,0,,
666.1,41438,41350,41392,41274,41273,41327,41325,41206,41433,41433,41406,41441,41488,41452,39879,0,0,62,61,60,59,0,,
666.2,41438,41349,41391,41274,41272,41329,41325,41206,41434,41434,41407,41441,41488,41452,39879,0,0,62,61,60,59,0,,
666.3,41438,41349,41391,41273,41272,41328,41325,41206,41435,41436,41407,41441,41488,41452,39879,0,0,61,62,60,59,0,,
666.4,41438,41350,41392,41275,41273,41329,41326,41206,41433,41435,41407,41442,41489,41453,39879,0,0,61,61,59,58,0,,
666.5,41439,41352,41393,41275,41273,41328,41326,41206,41435,41436,41406,41441,41488,41452,39879,0,0,61,61,60,60,0,,
666.6,41439,41350,41392,41274,41273,41328,41325,41206,41435,41435,41407,41441,41488,41452,39879,0,0,63,61,60,57,0,,
666.7,41420,41330,41375,41257,41258,41306,41307,41191,41415,41419,41385,41424,41471,41435,39879,0,0,62,62,60,60,0,,
666.8,41418,41328,41374,41256,41258,41303,41305,41190,41414,41416,41382,41421,41468,41432,39879,0,0,62,63,58,59,0,,
666.9,41417,41327,41372,41254,41256,41304,41305,41190,41411,41414,41380,41420,41467,41431,39879,0,0,61,61,60,60,0,,
667,41417,41327,41372,41254,41256,41303,41304,41188,41412,41414,41381,41419,41466,41430,39879,0,0,62,60,60,58,0,,
667.1,41417,41326,41371,41254,41255,41302,41303,41188,41411,41413,41381,41419,41466,41430,39879,0,0,63,63,60,58,0,,
667.2,41417,41324,41371,41252,41255,41302,41302,41187,41410,41415,41380,41418,41465,41429,39879,0,0,61,61,60,60,0,,
